Employe_num,full_name,gender,location_id,jobtitle_id,age,age_group,lengthservice_year,absent_hour
1937,Jorge Blanton,Male,loc227,jbt15,47,40's,5,30
1938,Harry Baumgardner,Male,loc139,jbt35,30,30's,3,57
1939,Alexander Gephart,Male,loc187,jbt15,42,40's,4,54
1940,Hortensia Walker,Female,loc114,jbt35,33,30's,1,42
1941,Travis Page,Male,loc114,jbt35,33,30's,5,32
1942,Tara Crews,Female,loc67,jbt15,57,50's,6,140
1943,Gladys Hubbard,Female,loc215,jbt35,34,30's,3,45
1944,Regina Johnson,Female,loc179,jbt35,35,30's,4,50
1945,John Sakai,Male,loc236,jbt35,51,50's,4,70
1946,Elijah Mitchell,Male,loc236,jbt35,43,40's,2,107
1947,Aisha Aleman,Female,loc83,jbt15,51,50's,4,104
1948,Janie Richardson,Female,loc232,jbt8,52,50's,2,125
1949,Lynn Lange,Female,loc178,jbt35,28,20's,5,13
1950,Angela Pickle,Female,loc166,jbt35,52,50's,4,106
1951,Clifford Goodlett,Male,loc232,jbt35,56,50's,4,119
1952,John Broaddus,Male,loc113,jbt35,30,30's,1,14
1953,Thomas Finnell,Male,loc3,jbt6,29,20's,3,0
1954,Bill Davis,Male,loc148,jbt35,51,50's,1,70
1955,Logan Owens,Male,loc152,jbt39,48,40's,7,38
1956,Warren Turley,Male,loc235,jbt35,43,40's,3,20
1957,Patricia Heath,Female,loc52,jbt15,31,30's,3,0
1958,Scott Hunt,Male,loc179,jbt15,58,50's,4,158
1959,Jamie Rust,Female,loc21,jbt8,51,50's,4,121
1960,Diana Copeland,Female,loc215,jbt35,41,40's,2,46
1961,Dorothy Carpenter,Female,loc168,jbt35,27,20's,4,0
1962,Lois Griffith,Female,loc232,jbt35,38,30's,4,29
1963,Charles Maupin,Male,loc232,jbt35,43,40's,3,95
1964,Angel Martinez,Female,loc77,jbt15,38,30's,4,71
1965,Judith Cook,Female,loc78,jbt6,35,30's,2,33
1966,Danae Brown,Female,loc35,jbt15,59,50's,6,155
1967,Pete Price,Male,loc166,jbt35,30,30's,1,0
1968,Arlene Aldridge,Female,loc1,jbt37,30,30's,3,27
1969,Eldridge Buck,Male,loc243,jbt35,20,20's,6,0
1970,Breann Tyson,Female,loc232,jbt35,40,40's,4,44
1971,Anthony Colon,Male,loc215,jbt35,51,50's,5,107
1972,Sarah Wade,Female,loc236,jbt15,62,60's,6,198
1973,Larry Carver,Male,loc158,jbt35,46,40's,4,91
1974,Nancy Magee,Female,loc88,jbt15,52,50's,4,105
1975,Anna Lopez,Female,loc236,jbt35,53,50's,5,151
1976,Angel William,Female,loc114,jbt35,41,40's,6,18
1977,Raymond Jones,Male,loc254,jbt15,42,40's,3,49
1978,Heather Gonsalves,Female,loc232,jbt35,37,30's,4,37
1979,Raymond Hamlin,Male,loc124,jbt35,53,50's,5,124
1980,Donald Madigan,Male,loc166,jbt35,31,30's,5,74
1981,Leonard Cerna,Male,loc235,jbt35,26,20's,3,0
1982,Tim Lockett,Male,loc232,jbt38,42,40's,5,21
1983,Simon Staton,Male,loc125,jbt15,51,50's,5,125
1984,David Hollis,Male,loc232,jbt38,43,40's,4,65
1985,Anthony Perkins,Male,loc31,jbt35,40,40's,4,13
1986,Ronald Shelton,Male,loc232,jbt38,34,30's,4,28
1987,Bryant Yates,Male,loc187,jbt15,47,40's,3,62
1988,Stefanie Taylor,Female,loc31,jbt35,35,30's,2,22
1989,Daniel Anderson,Male,loc224,jbt15,37,30's,7,27
1990,Benjamin Piercy,Male,loc46,jbt15,30,30's,7,0
1991,Robert Lovelace,Male,loc54,jbt15,35,30's,4,31
1992,Shena Kimball,Female,loc79,jbt36,56,50's,4,130
1993,Jose Chitwood,Male,loc125,jbt37,47,40's,5,118
1994,Katherine Walker,Female,loc67,jbt13,42,40's,5,63
1995,Susan Frank,Female,loc146,jbt35,48,40's,6,107
1996,Virginia Howard,Female,loc236,jbt15,39,30's,4,67
1997,James Herrera,Male,loc232,jbt8,49,40's,7,94
1998,Kira Jones,Female,loc31,jbt35,44,40's,5,81
1999,Henry Combs,Male,loc146,jbt35,39,30's,5,22
2000,Joseph Brown,Male,loc35,jbt35,43,40's,4,100
2001,Phyllis Graham,Female,loc236,jbt35,41,40's,2,52
2002,Donald Ervin,Female,loc232,jbt8,43,40's,4,45
2003,Virgil Bennett,Male,loc232,jbt8,48,40's,2,36
2004,Paul Nichols,Male,loc112,jbt35,40,40's,4,24
2005,Joyce Johnson,Female,loc235,jbt35,34,30's,2,62
2006,William Martin,Male,loc1,jbt13,32,30's,2,0
2007,Lionel Ness,Male,loc241,jbt35,35,30's,4,23
2008,Marie Matson,Female,loc53,jbt35,57,50's,3,164
2009,Frank Carrier,Male,loc170,jbt35,42,40's,1,31
2010,Edward Tardif,Male,loc235,jbt35,34,30's,3,2
2011,Yolanda Ricks,Female,loc112,jbt35,39,30's,6,73
2012,Michelle Vickery,Female,loc31,jbt35,42,40's,5,61
2013,Jennifer Johnson,Female,loc112,jbt35,38,30's,4,40
2014,Pablo Young,Male,loc232,jbt38,35,30's,4,49
2015,Jose Gragg,Male,loc148,jbt35,58,50's,4,100
2016,Gary Walker,Male,loc100,jbt15,61,60's,5,157
2017,Walter Brown,Male,loc35,jbt35,47,40's,5,95
2018,Mira Barile,Female,loc146,jbt35,42,40's,3,51
2019,Heather Gilbert,Female,loc125,jbt15,39,30's,3,64
2020,Cynthia Putnam,Female,loc118,jbt35,30,30's,5,9
2021,Elias Koch,Male,loc232,jbt15,48,40's,4,71
2022,Simon Robertson,Male,loc232,jbt15,49,40's,4,72
2023,Christopher Harrington,Male,loc208,jbt35,50,50's,2,100
2024,John Sanderson,Male,loc164,jbt35,31,30's,3,6
2025,Ryan Dupree,Male,loc232,jbt15,47,40's,4,69
2026,Raymond Jackson,Male,loc31,jbt35,31,30's,6,31
2027,Patrina Corbett,Female,loc140,jbt35,39,30's,3,50
2028,Erica Butler,Female,loc170,jbt15,51,50's,5,114
2029,Ann Walker,Female,loc85,jbt35,39,30's,3,28
2030,Paul Koehn,Male,loc81,jbt13,21,20's,3,0
2031,Edward Marvin,Male,loc57,jbt35,53,50's,5,116
2032,Mckinley Soto,Male,loc99,jbt42,41,40's,5,41
2033,Linda Seals,Female,loc232,jbt15,54,50's,5,144
2034,Bernard Kurtz,Male,loc232,jbt38,48,40's,6,25
2035,Cynthia Cross,Female,loc1,jbt35,52,50's,3,163
2036,John Galvan,Male,loc215,jbt35,55,50's,5,61
2037,Carmen Cordova,Female,loc232,jbt38,49,40's,5,101
2038,Tyrone Monroe,Male,loc232,jbt38,47,40's,6,86
2039,Julie Rosales,Female,loc67,jbt35,20,20's,4,0
2040,Tamara Crow,Female,loc232,jbt38,39,30's,2,70
2041,Myrna Maier,Female,loc232,jbt15,64,60's,6,172
2042,Ashley Trotta,Female,loc67,jbt15,29,20's,3,0
2043,Jerry Laury,Male,loc254,jbt37,49,40's,4,97
2044,Richard Greenberg,Male,loc148,jbt15,41,40's,3,31
2045,Stephen Mulligan,Male,loc141,jbt35,28,20's,5,0
2046,Robert Ferris,Male,loc208,jbt35,59,50's,6,148
2047,Billie Carter,Male,loc146,jbt35,32,30's,2,0
2048,Tracy Wood,Female,loc232,jbt38,25,20's,4,0
2049,Paul Spigner,Male,loc125,jbt15,31,30's,8,9
2050,Robert Yarbrough,Male,loc232,jbt38,50,50's,1,90
2051,Steven Lafever,Male,loc148,jbt35,37,30's,6,0
2052,Meghan Gonzalez,Female,loc31,jbt15,43,40's,4,96
2053,Sharon Cox,Female,loc236,jbt35,51,50's,5,153
2054,Deborah Mitchell,Female,loc31,jbt15,35,30's,4,8
2055,Ruthie Brown,Female,loc53,jbt35,22,20's,2,0
2056,Lucia West,Female,loc232,jbt15,44,40's,4,88
2057,Corey Ballou,Male,loc190,jbt35,30,30's,3,0
2058,Richard Clark,Male,loc232,jbt38,38,30's,1,28
2059,Barbara Howard,Female,loc140,jbt35,29,20's,5,4
2060,Lamont Logsdon,Male,loc232,jbt38,38,30's,4,38
2061,Joyce Franklin,Female,loc179,jbt35,42,40's,4,70
2062,Tom Shetler,Male,loc232,jbt15,53,50's,3,89
2063,Gilda Ross,Female,loc31,jbt35,33,30's,3,42
2064,Norman Bedard,Male,loc142,jbt35,57,50's,1,127
2065,Cathy Bennett,Female,loc232,jbt38,32,30's,4,0
2066,Betty Ng,Female,loc125,jbt13,40,40's,3,53
2067,Gloria Surrett,Female,loc232,jbt38,50,50's,5,89
2068,Stephanie Hernandez,Female,loc232,jbt15,60,60's,1,149
2069,Bryant Brown,Male,loc163,jbt35,29,20's,6,0
2070,Angelica Wallach,Female,loc38,jbt35,39,30's,4,52
2071,Karen Elrod,Female,loc236,jbt35,59,50's,4,151
2072,Douglas Mosher,Male,loc241,jbt35,24,20's,6,0
2073,Kennith Coto,Male,loc73,jbt35,43,40's,5,0
2074,Tricia Pendergast,Female,loc236,jbt35,55,50's,6,157
2075,Sammy Stange,Male,loc235,jbt35,31,30's,0,0
2076,Eunice Smothers,Female,loc243,jbt35,47,40's,3,49
2077,Evelyn Myers,Female,loc177,jbt15,42,40's,5,50
2078,Paul Orr,Male,loc191,jbt13,40,40's,5,16
2079,Richard Hernandez,Male,loc168,jbt35,45,40's,5,33
2080,Kenneth Pendergrass,Male,loc26,jbt35,41,40's,5,89
2081,Shirley Griggs,Female,loc148,jbt35,31,30's,3,51
2082,Stephen Anderson,Male,loc114,jbt35,51,50's,4,52
2083,Alvin Lindsey,Male,loc170,jbt37,41,40's,3,56
2084,Mable Woodard,Female,loc148,jbt35,44,40's,8,89
2085,Betty Eisenhower,Female,loc232,jbt38,40,40's,3,104
2086,Lori Thrash,Female,loc232,jbt38,43,40's,3,99
2087,Jon Hughes,Male,loc232,jbt15,23,20's,0,0
2088,David Aoki,Male,loc247,jbt35,32,30's,4,0
2089,Loren Griffith,Male,loc29,jbt35,41,40's,3,60
2090,Catherine Cabe,Female,loc210,jbt35,46,40's,4,16
2091,Michael Gonzales,Male,loc248,jbt35,39,30's,4,37
2092,Teri Kolb,Female,loc235,jbt35,33,30's,3,53
2093,Eric Brown,Male,loc244,jbt38,29,20's,3,0
2094,Lindsey Nieto,Female,loc5,jbt35,31,30's,5,5
2095,Janet Kang,Female,loc232,jbt38,36,30's,3,42
2096,Concepcion Atkinson,Female,loc248,jbt15,30,30's,5,53
2097,Jessica Bridges,Female,loc31,jbt35,39,30's,7,75
2098,Sandra Cummings,Female,loc232,jbt38,35,30's,4,38
2099,Royce Gainer,Male,loc122,jbt15,34,30's,4,0
2100,William Johnson,Male,loc232,jbt38,44,40's,6,49
2101,Michel Harris,Male,loc232,jbt38,36,30's,3,16
2102,Krystina Price,Female,loc200,jbt15,49,40's,6,71
2103,Gail Cross,Female,loc146,jbt35,42,40's,6,90
2104,Donna Conner,Female,loc152,jbt6,42,40's,1,28
2105,Robert Bishop,Male,loc232,jbt38,50,50's,9,69
2106,Suzanne Rehkop,Female,loc243,jbt35,39,30's,4,47
2107,Ignacio Fleming,Male,loc17,jbt6,44,40's,3,70
2108,Emma Hernandez,Female,loc234,jbt35,61,60's,5,169
2109,Edna Braxton,Female,loc186,jbt35,45,40's,4,113
2110,Don Allen,Male,loc147,jbt36,52,50's,4,97
2111,Adam Martin,Male,loc236,jbt15,38,30's,5,17
2112,Nicholas Spencer,Male,loc232,jbt38,52,50's,3,74
2113,Mary Cox,Female,loc148,jbt35,35,30's,5,46
2114,Linda Williams,Female,loc125,jbt15,33,30's,3,52
2115,James Herrera,Male,loc31,jbt35,38,30's,3,26
2116,Rafael Fulgham,Male,loc218,jbt15,57,50's,2,161
2117,Michelle Middleton,Female,loc85,jbt35,48,40's,3,83
2118,John Jenkins,Male,loc232,jbt15,45,40's,7,71
2119,James Luna,Male,loc179,jbt15,48,40's,3,79
2120,Steven Martinez,Male,loc31,jbt35,59,50's,4,142
2121,Betty Grissom,Female,loc148,jbt35,44,40's,3,144
2122,Davida Cox,Female,loc56,jbt35,39,30's,4,98
2123,Frank Barnes,Male,loc232,jbt15,45,40's,4,70
2124,Jose Tovar,Male,loc232,jbt38,70,70's,7,148
2125,Michael London,Male,loc232,jbt15,43,40's,3,56
2126,Amanda Malley,Female,loc80,jbt15,41,40's,2,104
2127,Roberta Hoskins,Female,loc148,jbt35,60,60's,4,165
2128,David Chacon,Male,loc232,jbt15,43,40's,4,45
2129,Mary Gadsden,Female,loc85,jbt15,16,<20's,6,0
2130,Yvette Hyman,Female,loc167,jbt15,39,30's,5,52
2131,Sharon Thorson,Female,loc52,jbt35,61,60's,4,176
2132,Joseph August,Male,loc70,jbt35,34,30's,4,0
2133,Peter Bigler,Male,loc146,jbt35,37,30's,5,54
2134,Samuel Depriest,Male,loc232,jbt15,24,20's,4,0
2135,Jonathan Delacruz,Male,loc31,jbt35,42,40's,4,72
2136,Brian Peterson,Male,loc232,jbt38,40,40's,3,35
2137,Donna Lewis,Female,loc170,jbt35,46,40's,4,107
2138,Weldon Moss,Male,loc236,jbt35,53,50's,5,41
2139,Ruth Jason,Female,loc31,jbt38,56,50's,3,147
2140,Joshua Baumeister,Male,loc62,jbt15,56,50's,5,93
2141,Perry Durkee,Male,loc179,jbt15,40,40's,2,72
2142,Lloyd Brown,Male,loc232,jbt38,32,30's,2,0
2143,Phil Stevenson,Male,loc146,jbt35,39,30's,4,0
2144,Robin Lynch,Female,loc215,jbt35,45,40's,4,118
2145,Marianna Eubanks,Female,loc233,jbt35,29,20's,5,1
2146,Shaun Wilson,Male,loc114,jbt35,51,50's,1,108
2147,Sara Cleveland,Female,loc236,jbt35,25,20's,6,0
2148,Martin Johnson,Male,loc50,jbt35,40,40's,5,38
2149,Stefanie Simmons,Female,loc148,jbt35,35,30's,4,16
2150,William Dang,Male,loc108,jbt35,44,40's,5,29
2151,Kevin Bowen,Male,loc17,jbt37,28,20's,3,0
2152,Stephen May,Male,loc187,jbt15,46,40's,5,124
2153,Randy Danner,Male,loc236,jbt35,49,40's,5,115
2154,John Chambers,Male,loc249,jbt35,50,50's,5,61
2155,Richard Cordes,Male,loc117,jbt35,36,30's,4,28
2156,Marion Crump,Male,loc148,jbt35,40,40's,5,58
2157,Karen McCabe,Female,loc235,jbt35,30,30's,4,13
2158,William Childress,Male,loc232,jbt15,29,20's,4,0
2159,Cynthia Reuter,Female,loc183,jbt35,36,30's,5,25
2160,John Murphy,Male,loc232,jbt38,32,30's,7,14
2161,Keith Lightle,Male,loc232,jbt15,47,40's,3,64
2162,Jeanette Rodriguez,Female,loc89,jbt37,43,40's,3,51
2163,Paul Tilley,Male,loc31,jbt38,42,40's,2,76
2164,Johnie Schneider,Female,loc125,jbt15,44,40's,4,126
2165,Christopher Kornegay,Male,loc232,jbt15,41,40's,3,37
2166,Emma Woodward,Female,loc236,jbt35,36,30's,4,65
2167,Paul Krout,Male,loc31,jbt38,53,50's,4,84
2168,Barbara Krause,Female,loc179,jbt35,47,40's,3,126
2169,Pearl Elmore,Female,loc125,jbt35,46,40's,2,93
2170,Clifton Liu,Male,loc42,jbt35,46,40's,3,62
2171,Earl Ferguson,Male,loc146,jbt35,46,40's,4,79
2172,Andrew Taylor,Male,loc214,jbt35,47,40's,5,59
2173,Judy Pitman,Female,loc236,jbt35,38,30's,6,57
2174,Robert McCraw,Male,loc232,jbt15,28,20's,3,36
2175,Louis Cox,Male,loc232,jbt15,42,40's,3,46
2176,Daniel Arnett,Male,loc112,jbt35,44,40's,5,18
2177,Steven Wood,Male,loc187,jbt37,40,40's,2,45
2178,Priscilla Smith,Female,loc236,jbt35,47,40's,6,89
2179,Callie Trahan,Female,loc70,jbt35,31,30's,2,0
2180,Robert Sloan,Male,loc225,jbt35,39,30's,6,59
2181,Terry Stone,Male,loc148,jbt35,50,50's,4,137
2182,Stephen Drake,Male,loc232,jbt38,46,40's,5,75
2183,Edmund Senn,Male,loc148,jbt35,42,40's,5,9
2184,Claudia Poole,Female,loc46,jbt35,35,30's,5,50
2185,Alice Johnson,Female,loc105,jbt35,37,30's,4,58
2186,Cecil Carr,Male,loc236,jbt35,42,40's,5,34
2187,Kathy Segovia,Female,loc56,jbt35,46,40's,3,72
2188,Michael Strauss,Male,loc221,jbt15,67,60's,5,150
2189,Norman Penton,Male,loc213,jbt35,55,50's,4,62
2190,Van Buscher,Male,loc232,jbt15,44,40's,3,45
2191,Barbra Bourbeau,Female,loc105,jbt35,45,40's,6,64
2192,Blanche Durocher,Female,loc54,jbt35,25,20's,6,0
2193,Gail Ruiz,Female,loc232,jbt38,41,40's,2,67
2194,Pamela Gillispie,Female,loc232,jbt5,42,40's,5,93
2195,Florine Wells,Female,loc232,jbt5,50,50's,5,111
2196,Gary Krause,Male,loc166,jbt35,37,30's,5,24
2197,Martha Stump,Female,loc232,jbt5,65,60's,5,234
2198,Lynn Kennedy,Female,loc232,jbt15,33,30's,3,52
2199,Lindsey Brinson,Female,loc235,jbt35,50,50's,4,87
2200,Herman Gwynn,Male,loc114,jbt35,32,30's,5,46
2201,Clara Thomas,Female,loc236,jbt35,29,20's,1,14
2202,Laura Isaacs,Female,loc232,jbt15,49,40's,5,155
2203,Christina Berry,Female,loc232,jbt5,51,50's,2,129
2204,Lizabeth Lemon,Female,loc179,jbt35,60,60's,5,181
2205,Jasmine Maxwell,Female,loc232,jbt5,45,40's,3,100
2206,Kevin Crow,Male,loc31,jbt35,39,30's,6,10
2207,Anna Knight,Female,loc236,jbt35,60,60's,4,173
2208,Melinda Langford,Female,loc232,jbt5,47,40's,5,81
2209,Julia Bunch,Female,loc235,jbt35,49,40's,4,49
2210,Richard Atchison,Male,loc236,jbt35,37,30's,5,13
2211,Melanie McMurray,Female,loc232,jbt5,36,30's,3,50
2212,Winfred Johnson,Male,loc232,jbt5,38,30's,4,45
2213,Lillian Flores,Female,loc236,jbt35,45,40's,4,118
2214,Louis Galvan,Male,loc223,jbt35,42,40's,2,46
2215,Harry Armstrong,Male,loc148,jbt35,69,60's,3,155
2216,Julio Barnes,Male,loc232,jbt5,46,40's,4,42
2217,Thomas McClain,Male,loc81,jbt35,31,30's,5,22
2218,Douglas Dobbins,Male,loc96,jbt35,32,30's,2,23
2219,Lewis Rojo,Male,loc232,jbt5,50,50's,3,128
2220,Kyle Johnson,Male,loc236,jbt35,40,40's,2,0
2221,William Jennings,Male,loc232,jbt5,39,30's,5,43
2222,Brenda Velez,Female,loc135,jbt35,35,30's,6,17
2223,Mary Petty,Female,loc148,jbt35,64,60's,7,176
2224,Teresa Flickinger,Female,loc236,jbt35,36,30's,4,95
2225,Tina Smith,Female,loc232,jbt5,52,50's,3,130
2226,Mack Pringle,Male,loc236,jbt35,39,30's,1,38
2227,Lynn Pennington,Male,loc187,jbt13,28,20's,1,0
2228,James Hansen,Male,loc46,jbt35,29,20's,4,0
2229,Sylvia Patten,Female,loc117,jbt15,45,40's,2,70
2230,Amy Gravelle,Female,loc53,jbt35,22,20's,4,0
2231,Jennifer North,Female,loc46,jbt35,60,60's,4,139
2232,William Castro,Male,loc198,jbt35,41,40's,4,56
2233,Rosalyn Grote,Female,loc223,jbt35,46,40's,2,97
2234,Michael Desmarais,Male,loc208,jbt35,25,20's,7,0
2235,Charles Price,Male,loc187,jbt35,58,50's,3,107
2236,William Jaynes,Male,loc232,jbt5,39,30's,1,25
2237,Robert Miller,Male,loc146,jbt35,38,30's,4,34
2238,Bess Hazelwood,Female,loc232,jbt15,48,40's,5,83
2239,Alexandra Davidson,Female,loc232,jbt5,55,50's,1,164
2240,Elvin Risch,Male,loc236,jbt35,51,50's,1,94
2241,Kathleen Neely,Female,loc232,jbt5,45,40's,5,115
2242,Adam Weir,Male,loc73,jbt35,48,40's,5,80
2243,Susan Wasinger,Female,loc246,jbt35,26,20's,5,0
2244,Dennis Campbell,Male,loc239,jbt13,52,50's,5,65
2245,Margaret Gaudreau,Female,loc187,jbt35,28,20's,4,1
2246,Annie Valadez,Female,loc232,jbt5,38,30's,6,45
2247,Manuela Dibble,Female,loc112,jbt35,39,30's,4,75
2248,Delia Fleischer,Female,loc31,jbt38,36,30's,5,0
2249,Linda Monk,Female,loc173,jbt35,33,30's,8,0
2250,Charlotte Gonzales,Female,loc179,jbt35,48,40's,5,139
2251,Christopher Thompson,Male,loc236,jbt35,62,60's,6,170
2252,Jennifer Johnson,Female,loc236,jbt35,43,40's,6,32
2253,Lorraine Clark,Female,loc203,jbt35,42,40's,4,117
2254,Susan Randolph,Female,loc146,jbt35,32,30's,3,21
2255,Jennifer Taylor,Female,loc152,jbt15,50,50's,4,44
2256,Frank Gardner,Male,loc35,jbt35,52,50's,5,97
2257,Minnie Tucker,Female,loc148,jbt35,33,30's,6,33
2258,Lisa Weisz,Female,loc170,jbt13,41,40's,6,79
2259,Andrew Robinson,Male,loc236,jbt35,42,40's,5,53
2260,Maude Cook,Female,loc236,jbt35,29,20's,4,0
2261,Bonnie William,Female,loc215,jbt35,35,30's,7,0
2262,Brittany Michie,Female,loc232,jbt5,44,40's,5,102
2263,Helen Jones,Female,loc31,jbt38,46,40's,5,139
2264,Melanie Leon,Female,loc87,jbt35,39,30's,4,42
2265,Theresa Cole,Female,loc232,jbt5,38,30's,5,50
2266,Benjamin Curtis,Male,loc19,jbt35,49,40's,1,99
2267,Ruth Olmo,Female,loc56,jbt35,42,40's,6,62
2268,Velma Williams,Female,loc165,jbt35,44,40's,2,88
2269,Emanuel Klass,Male,loc148,jbt35,56,50's,4,99
2270,Emma Markel,Female,loc46,jbt15,59,50's,0,109
2271,Vivian Jimenez,Female,loc146,jbt35,34,30's,3,0
2272,Carrie Flores,Female,loc146,jbt35,40,40's,3,89
2273,Edward Johnson,Male,loc224,jbt15,26,20's,3,15
2274,Dorothy Frechette,Female,loc187,jbt15,48,40's,5,113
2275,Claire Beck,Female,loc148,jbt35,49,40's,4,128
2276,Tracey Terrazas,Female,loc81,jbt35,38,30's,2,26
2277,Carlos Dent,Male,loc232,jbt15,46,40's,5,56
2278,Willie Torres,Male,loc236,jbt35,33,30's,3,0
2279,Ernestine Record,Female,loc107,jbt35,25,20's,6,0
2280,Kristen Pagan,Female,loc100,jbt15,46,40's,7,115
2281,Beulah Bonk,Female,loc232,jbt15,39,30's,3,63
2282,Jeanette Allen,Female,loc232,jbt5,37,30's,3,40
2283,Marcus Barnett,Male,loc232,jbt5,33,30's,6,17
2284,Jane Hollier,Female,loc236,jbt35,41,40's,4,92
2285,Marian Sparacino,Female,loc196,jbt35,56,50's,5,144
2286,Callie Martinez,Female,loc170,jbt35,46,40's,4,98
2287,Barbara Gragg,Female,loc31,jbt38,50,50's,5,70
2288,Stanley Santos,Male,loc236,jbt35,38,30's,6,11
2289,Robert White,Male,loc236,jbt35,36,30's,3,37
2290,Hubert Leflore,Male,loc232,jbt15,55,50's,2,124
2291,Lisa Andrews,Female,loc147,jbt6,27,20's,5,0
2292,Winnie Weatherspoon,Female,loc148,jbt35,41,40's,6,64
2293,Eunice Carson,Female,loc235,jbt35,36,30's,4,31
2294,Charles Lambert,Male,loc232,jbt5,43,40's,5,70
2295,Lon Berg,Male,loc10,jbt35,55,50's,2,86
2296,Alan Cabral,Male,loc78,jbt15,27,20's,1,9
2297,William Brown,Male,loc232,jbt5,56,50's,6,127
2298,Robert Cueva,Male,loc187,jbt35,47,40's,8,71
2299,Jackson Bigelow,Male,loc148,jbt35,30,30's,4,21
2300,Walter Renner,Male,loc110,jbt35,46,40's,3,82
2301,Rhonda Lemley,Female,loc35,jbt35,48,40's,3,135
2302,William Corley,Male,loc236,jbt35,56,50's,3,102
2303,Maria Smith,Female,loc148,jbt35,42,40's,2,93
2304,Harriet Raglin,Female,loc236,jbt35,50,50's,4,69
2305,Robert Jenkins,Male,loc195,jbt35,63,60's,6,198
2306,Melissa Thomas,Female,loc247,jbt13,46,40's,3,50
2307,Andrew Adamson,Male,loc232,jbt5,32,30's,4,0
2308,Christine Kirkman,Female,loc5,jbt37,33,30's,5,14
2309,James Melendez,Male,loc148,jbt35,29,20's,7,0
2310,Samuel Smith,Male,loc195,jbt35,54,50's,5,60
2311,Anya Woods,Female,loc232,jbt5,42,40's,6,111
2312,Otis Harrelson,Male,loc235,jbt35,16,<20's,1,0
2313,Johnathan White,Male,loc148,jbt35,36,30's,5,0
2314,Doris King,Female,loc229,jbt15,54,50's,5,126
2315,Andrew Smith,Male,loc185,jbt35,37,30's,4,73
2316,Terry Franklin,Male,loc140,jbt35,25,20's,3,7
2317,Stanley Bateman,Male,loc230,jbt15,43,40's,2,66
2318,Lita Brown,Female,loc113,jbt35,38,30's,3,84
2319,Ronald Button,Male,loc232,jbt5,24,20's,1,0
2320,Frances Pirkle,Female,loc148,jbt35,33,30's,3,50
2321,Miriam Lacroix,Female,loc103,jbt15,46,40's,8,49
2322,Darrel Hess,Male,loc146,jbt35,32,30's,4,5
2323,Irene Cotton,Female,loc152,jbt37,33,30's,4,0
2324,Edward Miller,Male,loc215,jbt35,32,30's,3,0
2325,Frank Hale,Male,loc215,jbt35,25,20's,3,5
2326,Francine Richardson,Female,loc148,jbt35,43,40's,4,75
2327,Don Brown,Male,loc148,jbt35,44,40's,6,121
2328,Edna Mancini,Female,loc163,jbt35,16,<20's,2,0
2329,James Owens,Male,loc125,jbt15,50,50's,5,78
2330,William Parham,Male,loc179,jbt35,38,30's,5,28
2331,Amy Goss,Female,loc168,jbt35,53,50's,3,102
2332,Timothy Goldberg,Male,loc199,jbt35,33,30's,3,0
2333,Alisha Fischer,Female,loc114,jbt35,42,40's,2,80
2334,Michael Blackwell,Male,loc186,jbt35,53,50's,4,127
2335,Adrian Childs,Male,loc232,jbt15,42,40's,5,28
2336,Kenneth Rider,Male,loc232,jbt15,52,50's,3,124
2337,Dana Barnett,Female,loc118,jbt15,35,30's,4,8
2338,Joyce Porter,Female,loc215,jbt35,44,40's,4,67
2339,Marjorie Dix,Female,loc170,jbt35,45,40's,3,79
2340,Cheryl Ramirez,Female,loc31,jbt38,43,40's,3,60
2341,Kim Leiva,Female,loc236,jbt35,52,50's,4,177
2342,Michael Eudy,Male,loc131,jbt15,37,30's,5,0
2343,Anita Gutierrez,Female,loc146,jbt35,31,30's,2,10
2344,Carolyn Thomas,Female,loc203,jbt35,43,40's,5,77
2345,Lorenzo Naranjo,Male,loc236,jbt35,38,30's,4,10
2346,Sandra Johnson,Female,loc151,jbt35,19,<20's,7,0
2347,Michael Baughn,Male,loc148,jbt35,51,50's,3,71
2348,Robert Young,Male,loc236,jbt35,48,40's,4,35
2349,Dorothy Goodman,Female,loc146,jbt35,36,30's,4,25
2350,Joy Lopez,Female,loc5,jbt13,63,60's,3,194
2351,Guillermo Hogan,Male,loc215,jbt35,40,40's,4,50
2352,Joseph Bergen,Male,loc31,jbt38,41,40's,4,20
2353,Sherri Boynton,Female,loc225,jbt35,36,30's,3,24
2354,Cassandra Phillips,Female,loc209,jbt35,41,40's,2,110
2355,Mary Rosado,Female,loc232,jbt15,29,20's,2,0
2356,Paulette Bowman,Female,loc232,jbt15,48,40's,4,132
2357,Diane Mabe,Female,loc114,jbt35,40,40's,2,43
2358,Donald Phelps,Male,loc179,jbt35,38,30's,6,26
2359,Stephanie Garrett,Female,loc170,jbt35,40,40's,4,68
2360,James Vanwagenen,Male,loc232,jbt15,34,30's,5,58
2361,Gladys Holmes,Female,loc57,jbt35,41,40's,4,0
2362,Jennifer Geist,Female,loc232,jbt15,44,40's,4,39
2363,Michael Rivera,Male,loc46,jbt35,38,30's,1,55
2364,Charles Taylor,Male,loc236,jbt35,37,30's,4,52
2365,Courtney Leon,Female,loc5,jbt35,46,40's,1,73
2366,Marie Dunn,Female,loc243,jbt35,27,20's,2,34
2367,Mary Anthony,Female,loc225,jbt35,43,40's,4,84
2368,William Poon,Male,loc152,jbt13,54,50's,3,108
